
mistake,fix,mistake freq,fix freq,type,Efreq
node_modules/react-fuzzy-picker/styles/fuzzy-picker.css,node_modules/react-fuzzy-picker/styles/index.css,0,0,Standard,0
Please,Note,56149.0,2731.0,Standard,0
it,this,963712.0,406915.0,Standard,0
remtely,remotely,0,164.0,Deletion,0
proget,projet,0,0,Substitution,0
dinamic,dynamic,0,107.0,Substitution,0
AgileBit,AgileBits,0,0,Deletion,0
return,returns,4676.0,447.0,Deletion,0
the,it,1501908.0,963712.0,Standard,0
support,supported,2587.0,186.0,Compound,0
provisoning,provisioning,0,3.0,Deletion,0
aggreement,agreement,0,892.0,Insertion,0
aktuallizr,aktualizr,0,0,Insertion,0
type,size,3093.0,2353.0,Standard,0
bberror,bbfatal,0,0,Standard,0
bberror,bbfatal,0,0,Standard,0
bberror,bbfatal,0,0,Standard,0
bberror,bbfatal,0,0,Standard,0
bberror,bbfatal,0,0,Standard,0
at,for,164072.0,351650.0,Standard,0
these,those,46104.0,38404.0,Substitution,0
calls,will,4097.0,108306.0,Standard,0
ActiveInteraction,subclass,0,0,Standard,0
[omission],validity,0,30.0,Omission,0
[omission],n't,0,0,Omission,0
defaulChecked,defaultChecked,0,0,Deletion,0
defaulChecked,defaultChecked,0,0,Deletion,0
[omission],tag,0,708.0,Omission,0
calue,value,0,1097.0,Substitution,0
ths,the,0,1501908.0,Substitution,0
appraise,appraisal,10.0,39.0,Standard,0
appraise,appraisal,10.0,39.0,Standard,0
appraise,appraisal,10.0,39.0,Standard,0
[omission],aasm,0,0,Omission,0
[omission],work,0,40699.0,Omission,0
machine,machines,3583.0,707.0,Deletion,0
automatical,automagical,0,0,Substitution,0
withing,within,0,3017.0,Insertion,0
do,want,312915.0,140718.0,Standard,0
update,event,252.0,1345.0,Standard,0
regular,normal,1727.0,3589.0,Standard,0
`,equirectangular,0,0,Standard,0
used,to,17551.0,1156570.0,Standard,0
e.g.,e.g,0,0,Insertion,0
is,every,459663.0,28007.0,Standard,0
benenficial,beneficial,0,40.0,Insertion,0
setAttibute,setAttribute,0,0,Deletion,0
visible,invisible,253.0,630.0,Compound,0
is,for,459663.0,351650.0,Standard,0
add,remove,1686.0,1084.0,Standard,0
writeable,writable,0,0,Insertion,0
sever,server,80.0,200.0,Deletion,0
you,your,2134713.0,328715.0,Deletion,0
[omission],'re,0,0,Omission,0
','s,0,0,Deletion,0
legaxy,legacy,0,256.0,Substitution,0
*,//,0,0,Standard,0
time,type,99890.0,3093.0,Standard,0
configured,protocol,9.0,382.0,Standard,0
[omission],and,0,682780.0,Omission,0
it,they,963712.0,209250.0,Standard,0
kindle,Kindle,9.0,9.0,Caps Error,0
kindle,Kindle,9.0,9.0,Caps Error,0
solutions,solution,76.0,807.0,Insertion,0
kindle,Kindle,9.0,9.0,Caps Error,0
of,',590439.0,0,Standard,0
kindle,Kindle,9.0,9.0,Caps Error,0
our,out,71425.0,197131.0,Substitution,0
regualar,regular,0,1727.0,Insertion,0
Bull,Bulls,1403.0,264.0,Deletion,0
distributions,distribution,0,157.0,Insertion,0
like,luck,203947.0,7840.0,Standard,0
like,luck,203947.0,7840.0,Standard,0
like,luck,203947.0,7840.0,Standard,0
like,luck,203947.0,7840.0,Standard,0
like,luck,203947.0,7840.0,Standard,0
like,luck,203947.0,7840.0,Standard,0
like,luck,203947.0,7840.0,Standard,0
$,SIZE=,0,0,Standard,0
$,SIZE=,0,0,Standard,0
[omission],which,0,24339.0,Omission,0
[omission],``,0,0,Omission,0
ASH,ACH,469.0,38.0,Substitution,0
inside,insight,10775.0,143.0,Standard,0
amiguous,ambiguous,0,37.0,Deletion,0
you,there,2134713.0,221754.0,Standard,0
get,gets,233772.0,11364.0,Deletion,0
representet,represented,0,213.0,Substitution,0
wich,which,9.0,24339.0,Deletion,0
if,of,180610.0,590439.0,Substitution,0
[omission],is,0,459663.0,Omission,0
[omission],for,0,351650.0,Omission,0
to,too,1156570.0,69950.0,Deletion,0
intelligent,intelligently,689.0,23.0,Compound,0
matchin,matching,0,230.0,Deletion,0
the,all,1501908.0,263255.0,Standard,0
gameDelta,realDelta,0,0,Standard,0
followig,following,0,2310.0,Deletion,0
disposeSchedule,disposeScheduleArray,0,0,MORPH,0
while,if,17821.0,180610.0,Standard,0
Contributiion,Contributions,0,100.0,Standard,0
),',0,0,Substitution,0
timeArray.lenght,timeArray.length,0,0,Exchange,0
.abbreviations.tillion,.abbreviations.trillion,0,0,Deletion,0
sdk,SDK,0,0,Caps Error,0
viewabilityDetails,viewability-details,0,0,Standard,0
``,'',0,0,Standard,0
poi-entries,poi-exits,0,0,Standard,0
wirhin,within,0,3017.0,Substitution,0
``,'',0,0,Standard,0
``,'',0,0,Standard,0
idenitifier,identifier,0,6.0,Insertion,0
Promis,Promise,0,7809.0,Deletion,0
Documentaion,Documentation,0,69.0,Deletion,0
Buf,Bug,0,1068.0,Substitution,0
close,closed,11191.0,2758.0,Deletion,0
memory,@,2477.0,0,Standard,0
reuquired,required,0,547.0,Insertion,0
propery,property,0,1698.0,Deletion,0
availabled,available,0,1323.0,Insertion,0
all,compatible,263255.0,120.0,Standard,0
'green,'yellow,0,0,Standard,0
aerospike.filters,aerospike.filter,0,0,Insertion,0
aerospike.policies,aerospike.policy,0,0,Standard,0
aerospike.operators,aerospike.operator,0,0,Insertion,0
batch_exists,batchExists,0,0,Standard,0
batch_get,batchGet,0,0,Standard,0
op.increment,op.incr,0,0,MORPH,0
increment,incr,2.0,0,MORPH,0
op.increment,op.incr,0,0,MORPH,0
of,on,590439.0,354742.0,Substitution,0
exerises,exercises,0,175.0,Deletion,0
reccommended,recommended,0,272.0,Insertion,0
arbitary-precision,arbitrary-precision,0,0,Deletion,0
DeBruin,DeBruijn,0,0,Deletion,0
misaprehensions,misapprehensions,0,0,Deletion,0
the,them,1501908.0,90720.0,Deletion,0
left,right,24707.0,204428.0,Standard,0
ouptut,output,0,71.0,Exchange,0
ouput,output,0,71.0,Deletion,0
[omission],``,0,0,Omission,0
M,N,343245.0,2810.0,Substitution,0
ever,every,36170.0,28007.0,Deletion,0
[omission],`,0,0,Omission,0
[omission],`,0,0,Omission,0
[omission],`,0,0,Omission,0
Deafults,Defaults,0,4.0,Exchange,0
Github,GitHub,0,0,Caps Error,0
mulitple-precision,multiple-precision,0,0,Exchange,0
predominately,predominantly,9.0,19.0,Standard,0
no,on,304549.0,354742.0,Exchange,0
you,your,2134713.0,328715.0,Deletion,0
[omission],be,0,293085.0,Omission,0
tourough,through,0,28026.0,Standard,0
serialize,serializer,41.0,0,Deletion,0
returns,return,447.0,4676.0,Insertion,0
thead,thread,0,263.0,Deletion,0
chose,choose,952.0,2451.0,Deletion,0
cancelling,canceling,39.0,79.0,Insertion,0
contstructor,constructor,0,2.0,Insertion,0
contstructor,constructor,0,2.0,Insertion,0
some,the,88089.0,1501908.0,Standard,0
it,process,963712.0,1427.0,Standard,0
_,with,0,257465.0,Standard,0
Cancelling,Canceling,39.0,79.0,Insertion,0
corountine-based,coroutine-based,0,0,Insertion,0
on,of,354742.0,590439.0,Substitution,0
on,of,354742.0,590439.0,Substitution,0
-etition,petition,0,215.0,Substitution,0
dumb/transparrent,dumb/transparent,0,0,Insertion,0
[omission],`,0,0,Omission,0
.,:,0,0,Substitution,0
canvas.requestFullScreen,canvas.requestFullscreen,0,0,Caps Error,0
canvas.webkitRequestFullScreen,canvas.webkitRequestFullscreen,0,0,Caps Error,0
approriately,appropriately,0,55.0,Deletion,0
stateremove,stateremoved,0,0,Deletion,0
HAndle,Handle,5529.0,5529.0,Caps Error,0
stop,pause,36071.0,275.0,Standard,0
[omission],canvas,0,216.0,Omission,0
./system.md,./systems.md,0,0,Deletion,0
unregistered,unregistering,17.0,0,Standard,0
efault,default,0,51.0,Deletion,0
position,rotation,3676.0,149.0,Standard,0
position,rotation,3676.0,149.0,Standard,0
",",),0,0,Substitution,0
Russel,Russell,33.0,926.0,Deletion,0
provide,provides,888.0,137.0,Deletion,0
n,x,2810.0,1051.0,Substitution,0
n,m,2810.0,343245.0,Substitution,0
bidirection,bidirectional,0,0,MORPH,0
can,constructors,267620.0,2.0,Standard,0
typed,by,90.0,68364.0,Standard,0
`,the,0,1501908.0,Standard,0
C-p,C-n,0,0,Substitution,0
an,as,95071.0,113068.0,Substitution,0
$,`,0,0,Substitution,0
[omission],is,0,459663.0,Omission,0
write,`,6467.0,0,Standard,0
of,addition,590439.0,395.0,Standard,0
of,addition,590439.0,395.0,Standard,0
2,zero,0,1094.0,Standard,0
2,suc,0,0,Standard,0
2,m,0,343245.0,Substitution,0
[omission],e,0,3702.0,Omission,0
us,use,86478.0,17536.0,Deletion,0
Round,round,3393.0,3393.0,Caps Error,0
ElasticqMQ,ElasticMQ,0,0,Insertion,0
deadLettersQueue,deadLetterQueue,0,0,Insertion,0
delviery,delivery,0,1017.0,Exchange,0
are,SQS,265672.0,0,Standard,0
width,max-width,35.0,0,MORPH,0
text-decoration,text-align,0,0,Standard,0
right,center,204428.0,2335.0,Standard,0
[omission],in,0,498444.0,Omission,0
[omission],`,0,0,Omission,0
Butch,Batch,328.0,212.0,Substitution,0
admin.cloasableLoading=false,admin.closableLoading=false,0,0,Insertion,0
[omission],o,0,9598.0,Omission,0
controlsidebar.label.sidebar-toggle=Alternanar,controlsidebar.label.sidebar-toggle=Alternar,0,0,Standard,0
buisiness,business,0,16371.0,Insertion,0
Snapshot,Snapshots,53.0,47.0,Deletion,0
yur,your,0,328715.0,Deletion,0
[omission],can,0,267620.0,Omission,0
besided,besides,0,4328.0,Substitution,0
following,follows,2310.0,371.0,Standard,0
are,were,265672.0,84804.0,Standard,0
components/datatagrid.less,components/datagrid.less,0,0,Standard,0
components/datatagrid.less,components/datagrid.less,0,0,Standard,0
yur,your,0,328715.0,Deletion,0
Width,width,35.0,35.0,Caps Error,0
Reayleigh,Rayleigh,0,0,Insertion,0
or,and,86970.0,682780.0,Standard,0
know,grasp,291780.0,233.0,Standard,0
apperance,appearance,0,591.0,Deletion,0
[omission],development,0,625.0,Omission,0
that,who,719677.0,113370.0,Standard,0
into,from,43074.0,103992.0,Standard,0
/components/collada-model.html,/components/obj-model.html,0,0,Standard,0
techncial,technical,0,420.0,Exchange,0
[omission],Analytics,0,0,Omission,0
[omission],Analytics,0,0,Omission,0
[omission],Target,0,1936.0,Omission,0
[omission],Target,0,1936.0,Omission,0
[omission],Service,0,4076.0,Omission,0
brwoser,browser,0,9.0,Exchange,0
implementors,implementers,0,0,Substitution,0
mechansims,mechanisms,0,28.0,Exchange,0
xdm,repo,0,0,Standard,0
implemenation,implementation,0,9.0,Deletion,0
fragemnt,fragment,0,96.0,Exchange,0
exiting,existing,48.0,98.0,Deletion,0
definied,defined,0,88.0,Insertion,0
optingPushNotification,optinPushNotification,0,0,Insertion,0
Aerospile,Aerospike,0,0,Substitution,0
Becnhmarks,Benchmarks,0,0,Exchange,0
inherets,inherits,0,19.0,Substitution,0
[omission],",",0,0,Omission,0
versitile,versatile,0,48.0,Substitution,0
derives,derived,14.0,53.0,Substitution,0
this,needs,406915.0,8198.0,Standard,0
replcing,replacing,0,132.0,Deletion,0
',``,0,0,Standard,0
Server,Serve,200.0,1935.0,Insertion,0
uo,up,0,187170.0,Substitution,0
gets,get,11364.0,233772.0,Insertion,0
maintened,maintained,0,114.0,Standard,0
[omission],also,0,10528.0,Omission,0
end,endpoint,13559.0,0,MORPH,0
passionated,passionate,0,306.0,Insertion,0
hotest,hottest,0,315.0,Deletion,0
organisation,organization,119.0,668.0,Substitution,0
bugfixs,bugfixes,0,0,Deletion,0
Organisations,Organizations,11.0,71.0,Substitution,0
Organisations,Organizations,11.0,71.0,Substitution,0
l/tests/SampleTests.js,/tests/SampleTests.js,0,0,Insertion,0
/app,/apps,0,0,Deletion,0
gurantees,guarantees,0,111.0,Deletion,0
clsses,classes,0,812.0,Deletion,0
validation,regexp,36.0,0,Standard,0
Arguments,Component,230.0,81.0,Standard,0
must,should,35661.0,54159.0,Standard,0
[omission],of,0,590439.0,Omission,0
ambigous,ambiguous,0,37.0,Deletion,0
respository,repository,0,13.0,Insertion,0
'_starts_with_contains,'_starts_with,0,0,MORPH,0
'_not_starts_with_contains,'_not_starts_with,0,0,MORPH,0
'_ends_with_contains,'_ends_with,0,0,MORPH,0
'_not_ends_with_contains,'_not_ends,0,0,MORPH,0
JavaScipt,JavaScript,0,0,Deletion,0
[omission],),0,0,Omission,0
update,updated,252.0,67.0,Deletion,0
messgaes,messages,0,948.0,Exchange,0
messgaes,messages,0,948.0,Exchange,0
write,writes,6467.0,421.0,Deletion,0
corn,cron,725.0,0,Exchange,0
corn,cron,725.0,0,Exchange,0
Seed,Read,386.0,12302.0,Standard,0
a,having,1041179.0,14752.0,Standard,0
trough,through,72.0,28026.0,Deletion,0
avaliable,available,0,1323.0,Exchange,0
//Draging,//Dragging,0,0,Deletion,0
//Draging,//Dragging,0,0,Deletion,0
//Draging,//Dragging,0,0,Deletion,0
//Draging,//Dragging,0,0,Deletion,0
exclution,exclusion,0,12.0,Substitution,0
Explicity,Explicitly,0,18.0,Deletion,0
evalute,evaluate,0,88.0,Deletion,0
promsie,promise,0,7809.0,Exchange,0
intial,initial,0,325.0,Deletion,0
Keybooard,Keyboard,0,92.0,Insertion,0
Keybooard,Keyboard,0,92.0,Insertion,0
curent,current,0,869.0,Deletion,0
elemnt,element,0,338.0,Deletion,0
equivelent,equivalent,0,134.0,Substitution,0
sucessful,successful,0,1037.0,Deletion,0
Prefences,Preferences,0,21.0,Standard,0
ommitted,omitted,0,18.0,Insertion,0
Peformance,Performance,0,1113.0,Deletion,0
2,m,0,343245.0,Substitution,0
m,zero,343245.0,1094.0,Standard,0
n,`,2810.0,0,Substitution,0
Quantiers,Quantifiers,0,6.0,Standard,0
alreayd,already,0,16246.0,Exchange,0
paramters,parameters,0,72.0,Deletion,0
your,breakpoints,328715.0,0,Standard,0
breakpointx,breakpoints,0,0,Substitution,0
depedencies,dependencies,0,0,Deletion,0
",",>,0,0,Substitution,0
quer,query,0,29.0,Deletion,0
*,other,0,37505.0,Standard,0
:,outer_ex_,0,0,Standard,0
:,outer_ex_,0,0,Standard,0
straitforward,straightforward,0,102.0,Standard,0
input,inputs,152.0,2.0,Deletion,0
exsit,existing,0,98.0,Standard,0
it,if,963712.0,180610.0,Substitution,0
[omission],",",0,0,Omission,0
bash,protobuf,167.0,0,Standard,0
[omission],*,0,0,Omission,0
bash,protobuf,167.0,0,Standard,0
chain/src/HelloWorldContract/,src/HelloWorldContract/,0,0,MORPH,0
a,an,1041179.0,95071.0,Deletion,0
USA,US,203.0,86478.0,Insertion,0
varient,variant,0,9.0,Substitution,0
varient,variant,0,9.0,Substitution,0
varient,variant,0,9.0,Substitution,0
varient,variant,0,9.0,Substitution,0
[omission],'s,0,0,Omission,0
[omission],.,0,0,Omission,0
[omission],of,0,590439.0,Omission,0
[omission],:,0,0,Omission,0
[omission],:,0,0,Omission,0
[omission],:,0,0,Omission,0
[omission],:,0,0,Omission,0
[omission],is,0,459663.0,Omission,0
msa-id,msa_id,0,0,Substitution,0
schema.Org,schema.org,0,0,Caps Error,0
layer,layer-group,189.0,0,MORPH,0
and,fork,682780.0,450.0,Standard,0
'-Werrors,'-Werror,0,0,Insertion,0
'-Werrors,'-Werror,0,0,Insertion,0
'-Werrors,'-Werror,0,0,Insertion,0
'-Werrors,'-Werror,0,0,Insertion,0
:unseqenced_execution_policy,:unsequenced_execution_policy,0,0,Deletion,0
all,the,263255.0,1501908.0,Standard,0
calls,The,4097.0,1501908.0,Standard,0
all,the,263255.0,1501908.0,Standard,0
calls,The,4097.0,1501908.0,Standard,0
[omission],want,0,140718.0,Omission,0
dilberate,diliberate,0,0,Deletion,0
with,wish,257465.0,11991.0,Substitution,0
encapsulat,encapsulate,0,3.0,Deletion,0
easily,easy,1151.0,13551.0,Standard,0
changes,change,1481.0,12258.0,Insertion,0
separatation,separation,0,248.0,Standard,0
Sytem,System,0,4667.0,Deletion,0
[omission],is,0,459663.0,Omission,0
stdin,stdout,0,0,Standard,0
stdin,stdout,0,0,Standard,0
stdin,stdout,0,0,Standard,0
(,!,0,0,Substitution,0
thje,the,0,1501908.0,Insertion,0
num_slide,num_slides,0,0,Deletion,0
Mardown,Markdown,0,0,Deletion,0
Mardown,Markdown,0,0,Deletion,0
algorythm,algorithm,0,27.0,Substitution,0
Cutom,Custom,0,316.0,Deletion,0
current,currently,869.0,351.0,Compound,0
resubscribe,resubscribey,0,0,Deletion,0
usig,using,0,3520.0,Deletion,0
!,isInRfqRange,0,0,Standard,0
:,",",0,0,Substitution,0
start,test,17345.0,4288.0,Standard,0
definetly,definitely,0,3848.0,Standard,0
",",;,0,0,Substitution,0
this.maximise,this.maximize,0,0,Substitution,0
super.componentWillMount,super.componentWillUnmount,0,0,Standard,0
Cthe,the,0,1501908.0,Insertion,0
#,Running,0,8054.0,Standard,0
check,Check,14228.0,14228.0,Caps Error,0
clone,Clone,128.0,128.0,Caps Error,0
build,Build,2452.0,2452.0,Caps Error,0
simple,simply,4555.0,2362.0,Substitution,0
simple,simply,4555.0,2362.0,Substitution,0
fullHeight,autoHeight,0,0,Standard,0
Guilhermo,Guilherme,0,0,Substitution,0
the,a,1501908.0,1041179.0,Standard,0
ag-grig,ag-grid,0,0,Substitution,0
the,them,1501908.0,90720.0,Deletion,0
one,on,156684.0,354742.0,Insertion,0
one,on,156684.0,354742.0,Insertion,0
one,on,156684.0,354742.0,Insertion,0
campaingnContext,campaignContext,0,0,Insertion,0
array,Array,108.0,108.0,Caps Error,0
Illustartor,Illustrator,0,12.0,Exchange,0
media_type,type,0,3093.0,MORPH,0
include,ignore,568.0,951.0,Standard,0
this.recepientNumber,this.recipientNumber,0,0,Substitution,0
filters,filter,48.0,162.0,Insertion,0
Refrence,Reference,0,432.0,Deletion,0
Refrence,Reference,0,432.0,Deletion,0
Refrence,Reference,0,432.0,Deletion,0
Refrence,Reference,0,432.0,Deletion,0
Refrence,Reference,0,432.0,Deletion,0
breaks,break,960.0,11275.0,Insertion,0
prodiction,production,0,645.0,Substitution,0
Strign,String,0,646.0,Exchange,0
[omission],image/video,0,0,Omission,0
playe|,played.|,0,0,Standard,0
starting,started,3558.0,9566.0,Standard,0
'dettachedCallback,'detachedCallback,0,0,Insertion,0
css,CSS,0,0,Caps Error,0
MozVR/horizon.git,MozVR/vr-components.git,0,0,Standard,0
horizon,vr-components,228.0,0,Standard,0
TransformToolBar,TransformToolbar,0,0,Caps Error,0
.collasespace,.collapsespace,0,0,Deletion,0
.collasespace,.collapsespace,0,0,Deletion,0
flishToDOM,flushToDOM,0,0,Substitution,0
consumpton,consumption,0,94.0,Deletion,0
[omission],`,0,0,Omission,0
publishh,publish,0,260.0,Insertion,0
GearVR,VR,0,22.0,MORPH,0
migrations,seeds,4.0,228.0,Standard,0
uesr,user,0,79.0,Exchange,0
accross,across,0,4801.0,Insertion,0
types,types/extensions,479.0,0,MORPH,0
for,to,351650.0,1156570.0,Standard,0
deifning,defining,0,50.0,Exchange,0
[omission],{,0,0,0,0,Omission,0
|,\|,0,0,0,0,Deletion,0
aca,aquí,0,0,Standard,0
y,falle,4345.0,0,Standard,0
seccion,sección,0,0,Substitution,0
JShint,JSHint,0,0,Caps Error,0
layzsizes,lazysizes,0,0,Exchange,0
Updateing,Updating,0,26.0,Insertion,0
[omission],image,0,1154.0,Omission,0
pictures,images,3477.0,401.0,Standard,0
[omission],the,0,1501908.0,Omission,0
writeable,writable,0,0,Insertion,0
proper,usable,1289.0,27.0,Standard,0
onload,onLoad,0,0,Caps Error,0
onload,onLoad,0,0,Caps Error,0
seperate,separate,0,1107.0,Substitution,0
Seperation,Separation,0,248.0,Substitution,0
upcomming,upcoming,0,88.0,Insertion,0
--,``,0,0,Standard,0
'User,'Use,0,0,Insertion,0
user-error/user-succes,user-error/user-success,0,0,Deletion,0
detailed,guide,200.0,910.0,Standard,0
an,explicit,95071.0,71.0,Standard,0
a,of,1041179.0,590439.0,Standard,0
[omission],Java,0,78.0,Omission,0
an,explicit,95071.0,71.0,Standard,0
',:,0,0,Substitution,0
',:,0,0,Substitution,0
',:,0,0,Substitution,0
',:,0,0,Substitution,0
',:,0,0,Substitution,0
',:,0,0,Substitution,0
lightening,lightning,26.0,721.0,Insertion,0
lightening,lightning,26.0,721.0,Insertion,0
lightening,lightning,26.0,721.0,Insertion,0
Lightening,Lightning,26.0,721.0,Insertion,0
Lightening,Lightning,26.0,721.0,Insertion,0
editing,rendering,108.0,54.0,Standard,0
Getting,getting,24719.0,24719.0,Caps Error,0
tool,cli,548.0,0,Standard,0
[omission],*,0,0,Omission,0
[omission],the,0,1501908.0,Omission,0
Transactions,Methods,56.0,330.0,Standard,0
[omission],..,0,0,Omission,0
developped,developed,0,645.0,Insertion,0
databases,key-value,42.0,0,Standard,0
Redis,-,0,0,Standard,0
Command,command,2225.0,2225.0,Caps Error,0
ITokenCotract,ITokenContract,0,0,Deletion,0
invalidNUmber,validNUmber,0,0,MORPH,0
invalidNUmber,validNUmber,0,0,MORPH,0
request_chain_dposal,request_chain_disposal,0,0,Standard,0
determines,determine,46.0,428.0,Insertion,0
[omission],to,0,1156570.0,Omission,0
SerialNumer,SerialNumber,0,0,Deletion,0
_alreadyCommited,_alreadyCommitted,0,0,Deletion,0
_alreadyCommited,_alreadyCommitted,0,0,Deletion,0
useing,using,0,3520.0,Insertion,0
not,now,276673.0,163333.0,Substitution,0
menually,manually,0,83.0,Substitution,0
(,undocumented,0,6.0,Standard,0
:,title,0,947.0,Standard,0
color=,...,0,0,Standard,0
:,title,0,947.0,Standard,0
color=,...,0,0,Standard,0
notes-like,.notes-like,0,0,Deletion,0
notes-like,.notes-like,0,0,Deletion,0
notes-like,.notes-like,0,0,Deletion,0
tou,you,18.0,2134713.0,Substitution,0
'aria-labeledby,'aria-labelledby,0,0,Deletion,0
'aria-labeledby,'aria-labelledby,0,0,Deletion,0
